number,Filename,category,class,duration,Dissimilarity 0,Dissimilarity 45,Dissimilarity 90,Dissimilarity 135,Energy 0,Energy 45,Energy 90,Energy 135,Homogeneity 0,Homogeneity 45,Homogeneity 90,Homogeneity 135,Contrast 0,Contrast 45,Contrast 90,Contrast 135,Correlation 0,Correlation 45,Correlation 90,Correlation 135,Histogram 220,Histogram 221,Histogram 222,Histogram 223,Histogram 224,Histogram 225,Histogram 226,Histogram 227,Histogram 228,Histogram 229,Histogram 230,Histogram 231,Histogram 232,Histogram 233,Histogram 234,Histogram 235,Histogram 236,Histogram 237,Histogram 238,Histogram 239,Histogram 240,Histogram 241,Histogram 242,Histogram 243,Histogram 244,Histogram 245,Histogram 246,Histogram 247,Histogram 248,Histogram 249,Histogram 250,Histogram 251,Histogram 252,Histogram 253,Histogram 254
280,CAMERA 4_OZ/good/GOOD20230722204539892201.jpg,good,0,0.06199999999807915,4.063037115091871,7.810531628927683,6.390850666043272,7.719641746193548,0.2237139656497576,0.20837268593868985,0.21688085053262585,0.2094585338205777,0.6659421827042435,0.6031775446061635,0.633648587917062,0.6061432693498733,370.44629434491196,1019.5450575764734,762.626186024766,1003.3201394513178,0.9429938483447302,0.8432948708738298,0.8823403569676785,0.8457849148327611,370.0,356.0,348.0,351.0,450.0,637.0,815.0,847.0,758.0,806.0,1049.0,1158.0,1251.0,1346.0,1285.0,1014.0,1091.0,1373.0,1440.0,1589.0,1850.0,2043.0,1441.0,1447.0,2226.0,4044.0,3656.0,3516.0,2576.0,3558.0,20022.0,7388.0,812.0,422.0,289.0
281,CAMERA 4_OZ/good/GOOD20230722204548044603.jpg,good,0,0.0470000000022992,4.0912305350661,7.860842107734094,6.372213133909587,7.71033325116476,0.21966874330550998,0.2040185853142765,0.2115347053836876,0.20491350178219456,0.6600898821300598,0.5949325614327942,0.6246274911093959,0.5985641305430226,365.0883503102543,1011.8913148102229,751.4291423229629,984.1841626462606,0.9427895323473894,0.8416458519261524,0.881962214643685,0.8459789871818063,360.0,413.0,384.0,489.0,639.0,836.0,1006.0,939.0,875.0,936.0,1222.0,1439.0,1435.0,1563.0,1298.0,961.0,947.0,1403.0,1948.0,2367.0,1987.0,1765.0,1213.0,1281.0,1930.0,2916.0,2996.0,2882.0,2360.0,3444.0,19635.0,7631.0,712.0,367.0,298.0
282,CAMERA 4_OZ/good/GOOD20230722204555463301.jpg,good,0,0.046999999998661224,4.102681184872906,7.870127126104579,6.459231128768193,7.812374546606747,0.22404248172049893,0.20992683842342874,0.21772835115974032,0.20942372047059174,0.6716431197541421,0.6087423125711295,0.6375263101074877,0.608653444743616,373.9308746048348,1021.5915765749585,771.5536690815529,1012.2947494453277,0.942159508195693,0.8422569237648293,0.8803993348986058,0.8436912922313307,412.0,439.0,419.0,366.0,503.0,632.0,767.0,822.0,843.0,889.0,1030.0,1225.0,1391.0,1450.0,1275.0,997.0,1097.0,1341.0,1453.0,1557.0,1743.0,1664.0,1428.0,1503.0,2297.0,4242.0,3770.0,3773.0,2501.0,3456.0,19733.0,7491.0,727.0,347.0,271.0
283,CAMERA 4_OZ/good/GOOD20230722204618215194.jpg,good,0,0.06199999999807915,4.106369277602116,7.825803195172889,6.366943211030409,7.694263478536222,0.20830011926274003,0.1941235916320659,0.20198426826004953,0.1947610810705131,0.6525282178340853,0.5891890135211035,0.620516974119283,0.5931426895496122,368.5201849900378,1002.6829359908542,744.4023019396989,981.255320397664,0.9411604899958991,0.8401234238553285,0.880869998101718,0.8435371033475048,415.0,457.0,459.0,528.0,649.0,830.0,1002.0,988.0,838.0,951.0,1224.0,1432.0,1544.0,1587.0,1334.0,971.0,971.0,1448.0,2022.0,2195.0,1969.0,1584.0,1067.0,1317.0,1865.0,2967.0,2889.0,2976.0,2553.0,3470.0,18711.0,7948.0,872.0,424.0,293.0
284,CAMERA 4_OZ/good/GOOD20230722204633854436.jpg,good,0,0.0470000000022992,4.144783983140072,7.972051038254957,6.521558775414607,7.8697045462546384,0.2134923532661026,0.19833527185818428,0.2064814982068312,0.19886356761696056,0.6562917767909364,0.5901672120841928,0.6219160523171137,0.594365659813915,366.10518674627247,1026.7728163772852,775.8991937368461,1006.3178739537968,0.9412821506711575,0.8356322136879845,0.8753089955937532,0.8389056542284925,465.0,415.0,398.0,429.0,600.0,744.0,934.0,898.0,808.0,874.0,1115.0,1278.0,1288.0,1545.0,1402.0,1029.0,1055.0,1301.0,1659.0,1729.0,1999.0,1870.0,1398.0,1315.0,2041.0,3367.0,3467.0,3489.0,2580.0,3525.0,18958.0,8048.0,818.0,381.0,275.0
285,CAMERA 4_OZ/good/GOOD20230722204641475310.jpg,good,0,0.06299999999828287,4.0911017445263305,7.908229742578185,6.490394952091413,7.843962390393075,0.2055884176190595,0.19226898675445506,0.1994167539031774,0.19223686355970032,0.6568216981498755,0.5947330660138184,0.6246235292093608,0.5953347860262487,374.88658236739303,1038.8842483360577,778.4751811170761,1020.750396168582,0.9414500163563494,0.8380328621335619,0.8781561911869094,0.8408601481978878,405.0,445.0,481.0,466.0,685.0,800.0,995.0,1058.0,964.0,1073.0,1192.0,1354.0,1640.0,1631.0,1457.0,1109.0,1199.0,1628.0,2068.0,1978.0,1857.0,1643.0,1165.0,1460.0,1977.0,3457.0,2999.0,2830.0,2553.0,4100.0,18376.0,6747.0,758.0,395.0,279.0
286,CAMERA 4_OZ/good/GOOD20230722204657869713.jpg,good,0,0.0470000000022992,4.110900362955083,7.895857543636962,6.430193970553686,7.755197145238073,0.19548930147449092,0.1817044308072801,0.1898762235409812,0.181761692803356,0.649344546494245,0.5844144591284836,0.6166475174784126,0.5856855358574719,366.6172813487766,1014.8163303635092,757.8515774713613,990.9760772851349,0.9425568433626942,0.841228315697272,0.8809936306808965,0.8449525737137615,518.0,503.0,517.0,578.0,745.0,949.0,1046.0,1078.0,982.0,978.0,1187.0,1404.0,1660.0,1599.0,1266.0,998.0,1149.0,1643.0,2181.0,2048.0,1873.0,1423.0,1078.0,1251.0,2019.0,2920.0,3206.0,2829.0,2636.0,4019.0,17256.0,7175.0,638.0,310.0,228.0
287,CAMERA 4_OZ/good/GOOD20230722204705337800.jpg,good,0,0.046999999998661224,4.082683526519125,7.844021082038889,6.450595933629153,7.75252080618815,0.2247843297007811,0.2102145340872601,0.21863141166004577,0.2107394891817271,0.6574669197598874,0.5959729134978997,0.6260684404923825,0.5969708694283781,349.08532958668917,982.3178504771332,746.8051180182213,967.2737847894409,0.9435947416834661,0.8414589103751702,0.8790175249900742,0.84388391672523,339.0,361.0,391.0,388.0,450.0,573.0,737.0,879.0,837.0,910.0,1037.0,1199.0,1323.0,1324.0,1141.0,985.0,1000.0,1360.0,1426.0,1675.0,1911.0,1847.0,1378.0,1514.0,2147.0,3810.0,3794.0,3278.0,2616.0,3389.0,20238.0,7456.0,877.0,428.0,301.0
288,CAMERA 4_OZ/good/GOOD20230722204713626137.jpg,good,0,0.062000000001717126,4.1181126331810365,7.865361364463052,6.457232998363884,7.817668533060714,0.2169368972748125,0.20358582227515498,0.21158485590873252,0.2039212935694335,0.6564926373622155,0.5921357429009243,0.622806631339498,0.5931204635686328,359.87512000935783,983.0474345881282,738.342790371573,972.3644633822524,0.9431726730300728,0.845092545356566,0.8831912047091521,0.8467752089879865,453.0,422.0,416.0,399.0,522.0,672.0,902.0,823.0,813.0,858.0,957.0,1152.0,1372.0,1542.0,1386.0,1142.0,1198.0,1457.0,1541.0,1706.0,2105.0,2123.0,1488.0,1470.0,2217.0,3437.0,3312.0,3358.0,2745.0,3530.0,19710.0,7055.0,964.0,431.0,303.0
289,CAMERA 4_OZ/good/GOOD20230722204721559077.jpg,good,0,0.046999999998661224,4.115091909612405,7.891936941695433,6.390768871231368,7.712387458768877,0.20337613236813487,0.18953348884615798,0.1969859080378442,0.19064243021211386,0.6486966959234198,0.583197015468573,0.615516144079754,0.5871422905341921,366.2784685633874,1033.1738094399284,773.2229960271,1003.4093977063002,0.9428421223762209,0.8389779075733423,0.8790777211955481,0.843610266432946,530.0,550.0,510.0,601.0,766.0,947.0,1092.0,1028.0,894.0,997.0,1183.0,1525.0,1588.0,1494.0,1271.0,1080.0,1025.0,1667.0,2016.0,2090.0,1765.0,1409.0,1078.0,1302.0,1678.0,2544.0,2901.0,3157.0,2402.0,3682.0,18159.0,7716.0,818.0,406.0,280.0
290,CAMERA 4_OZ/good/GOOD20230722204729556682.jpg,good,0,0.06199999999807915,4.062697576396175,7.845018840018058,6.35966347277381,7.668157434470518,0.21368583341826985,0.19852990225270192,0.20646842329872403,0.19897150063952682,0.6584829318800061,0.5937512775831649,0.6255453023027896,0.5970560493584134,367.44913944501695,1026.0048479299137,760.4856975928911,988.9406392693778,0.9411496559590475,0.8358702648690138,0.8778959448257159,0.8417940990140604,391.0,417.0,446.0,471.0,646.0,825.0,986.0,948.0,846.0,862.0,1114.0,1462.0,1620.0,1605.0,1401.0,910.0,1026.0,1496.0,2096.0,2233.0,1934.0,1705.0,1134.0,1410.0,1902.0,3014.0,2853.0,3058.0,2503.0,3625.0,19144.0,7522.0,709.0,380.0,310.0
291,CAMERA 4_OZ/good/GOOD20230722204737077029.jpg,good,0,0.0470000000022992,4.085610584240692,7.8827223532999335,6.473860715120114,7.797314270286477,0.22492909772502323,0.21051319436139865,0.21854323827882913,0.21091405380120076,0.6661958971086289,0.6048394107350001,0.6327225091508205,0.6068126389341305,364.48556375130676,1024.4882088483243,772.8520331853135,1008.3924240823278,0.9407104498108588,0.8335943023551895,0.873982583397628,0.836207745640582,342.0,375.0,344.0,383.0,472.0,583.0,678.0,744.0,789.0,874.0,1010.0,1217.0,1195.0,1295.0,1224.0,1074.0,1037.0,1359.0,1446.0,1625.0,1953.0,1956.0,1422.0,1591.0,2409.0,4146.0,3681.0,3125.0,2779.0,3380.0,20085.0,7834.0,921.0,418.0,314.0
292,CAMERA 4_OZ/good/GOOD20230722204744861027.jpg,good,0,0.06299999999828287,4.136318932209282,7.853552605321869,6.4463309184386866,7.803476893098772,0.21672488199483708,0.2022461702647185,0.21075668318455013,0.20333552517007616,0.6615324669537833,0.5993715547731384,0.6303702445761338,0.601412302993944,376.24956094133177,1023.8268361681089,770.47414115447,1014.0980150485083,0.9411915920418495,0.8402825775569871,0.8793331617349041,0.8417995685653885,445.0,431.0,406.0,430.0,529.0,701.0,889.0,955.0,957.0,888.0,1060.0,1228.0,1424.0,1471.0,1289.0,1047.0,1130.0,1365.0,1718.0,1891.0,2029.0,2051.0,1226.0,1329.0,2133.0,3680.0,3443.0,3350.0,2498.0,3750.0,19440.0,7143.0,742.0,354.0,281.0
293,CAMERA 4_OZ/good/GOOD20230722204752668942.jpg,good,0,0.062000000001717126,4.074967802365052,7.905788170111606,6.48070810937118,7.77888509349554,0.2262010404058161,0.21213145849032877,0.22020863421639145,0.21234377614125402,0.6659221624738964,0.6033935245408159,0.6319848457160876,0.6028934067481474,360.2639620653217,1005.6204998180166,756.3847043701735,979.5463722693286,0.9438646581464263,0.8434661347409967,0.8818221039531431,0.8475220494417575,288.0,287.0,296.0,312.0,402.0,518.0,588.0,752.0,721.0,898.0,1087.0,1272.0,1329.0,1380.0,1244.0,925.0,1050.0,1428.0,1554.0,1665.0,1996.0,1986.0,1448.0,1578.0,2172.0,4137.0,3524.0,3381.0,2539.0,3450.0,20146.0,7519.0,748.0,368.0,274.0
294,CAMERA 4_OZ/good/GOOD20230722204815327036.jpg,good,0,0.046999999998661224,4.080365296803616,7.793628434928269,6.418053283477264,7.781690554166238,0.23629284364290246,0.22250791503480585,0.22972291454790958,0.22266455144429367,0.6689532447604847,0.608877714615724,0.6366247208250196,0.6101780401311102,371.5822971548877,1020.2800647955426,779.0821336760824,1019.6599406040211,0.9454712625032456,0.8504282194292363,0.8853615051368603,0.850519454249886,171.0,182.0,210.0,271.0,332.0,456.0,593.0,616.0,615.0,762.0,1005.0,1200.0,1354.0,1380.0,1081.0,804.0,986.0,1397.0,1592.0,1725.0,1928.0,1845.0,1278.0,1556.0,2392.0,4626.0,3797.0,3368.0,2476.0,3600.0,21067.0,7082.0,798.0,381.0,285.0
295,CAMERA 4_OZ/good/GOOD20230722204823164329.jpg,good,0,0.06300000000192085,4.118393630722329,7.918618163890293,6.498387473708586,7.834466082097592,0.21343819166484235,0.1993536684990594,0.20715000970810712,0.1997219734703908,0.6560346714273038,0.5926565257017355,0.6221003494326788,0.5945795850773132,369.23940990515354,1017.579521310907,762.4079224117677,997.1081687032384,0.9400211818648768,0.8350250504329211,0.8759097950670371,0.8383429179588878,439.0,429.0,437.0,409.0,520.0,677.0,892.0,908.0,867.0,886.0,1058.0,1227.0,1383.0,1478.0,1405.0,1062.0,1139.0,1329.0,1439.0,1531.0,1743.0,1834.0,1413.0,1501.0,2340.0,3842.0,3597.0,3299.0,2758.0,3766.0,19142.0,7257.0,896.0,401.0,323.0
296,CAMERA 4_OZ/good/GOOD20230722204830730709.jpg,good,0,0.046999999998661224,4.0938180540919475,7.901315866699264,6.483792942276021,7.856745430855088,0.22513330354767103,0.2130410201001067,0.21981297503449465,0.21265881128670422,0.6651904310989691,0.6039946308234836,0.6331362162894265,0.6044987791414048,369.23747804705664,1027.985174490233,778.4033535872817,1020.1833057482304,0.9419493654410409,0.8386743873625391,0.8773650480129902,0.8398981423761269,459.0,438.0,472.0,489.0,551.0,710.0,846.0,896.0,912.0,1016.0,1125.0,1202.0,1337.0,1473.0,1250.0,1007.0,1076.0,1492.0,1786.0,1850.0,1885.0,1668.0,1163.0,1325.0,2340.0,3802.0,3528.0,3469.0,2435.0,3679.0,20267.0,6197.0,833.0,401.0,259.0
297,CAMERA 4_OZ/good/GOOD20230722204901818849.jpg,good,0,0.062000000001717126,4.098068141903723,7.894155485907867,6.476875438186238,7.812949724735901,0.2236987150987174,0.2099608308842691,0.21749883131356892,0.2095710491553258,0.6605166288054735,0.5988281101749667,0.6276960442360003,0.5988907293214498,359.03852007960427,1001.3310443591128,749.7888642206021,979.5223321712031,0.9428084934302993,0.8406418758473698,0.8802361492509706,0.8441099212362146,292.0,323.0,310.0,328.0,435.0,526.0,663.0,774.0,717.0,867.0,1011.0,1179.0,1255.0,1256.0,1246.0,1007.0,1026.0,1310.0,1443.0,1633.0,1961.0,1907.0,1514.0,1574.0,2225.0,3824.0,3891.0,3196.0,2788.0,3532.0,20029.0,7538.0,926.0,429.0,298.0
298,CAMERA 4_OZ/good/GOOD20230722204909643290.jpg,good,0,0.046999999998661224,4.129774031143871,7.900365062036823,6.4901612526289005,7.84069913488487,0.22780645487923726,0.21387925791442447,0.22144299315024146,0.2138516175070351,0.6673695536853113,0.6068530610385424,0.6346252974933027,0.6064889919035126,367.75187917104586,1008.4438497024043,759.8134610890298,997.2668826518928,0.9401954572083948,0.8362936914507243,0.8761712264508403,0.8381077160446828,355.0,395.0,373.0,392.0,454.0,593.0,749.0,804.0,744.0,902.0,1083.0,1150.0,1253.0,1319.0,1175.0,1000.0,1062.0,1314.0,1550.0,1711.0,1730.0,1888.0,1346.0,1522.0,2311.0,4043.0,3889.0,3705.0,2700.0,3161.0,20444.0,7304.0,837.0,447.0,309.0
299,CAMERA 4_OZ/good/GOOD20230722204924800635.jpg,good,0,0.06199999999807915,4.062322913007826,7.843633717176452,6.4766417387238375,7.848364263830374,0.23569731317226114,0.2219572071834285,0.22982583798116762,0.22291638685498777,0.6723151835686515,0.6109245982216218,0.6385194589339219,0.6139077308437798,373.52283105021456,1008.6523341667247,760.0698410843606,1009.6779941542852,0.9444622434805595,0.8502153141507454,0.8867013456695821,0.8500630994817304,236.0,282.0,242.0,328.0,371.0,513.0,604.0,671.0,681.0,783.0,998.0,1198.0,1294.0,1190.0,1020.0,881.0,931.0,1271.0,1596.0,1623.0,1675.0,1722.0,1301.0,1431.0,2456.0,4463.0,4023.0,3415.0,3014.0,3430.0,21018.0,7315.0,829.0,394.0,343.0
300,CAMERA 4_OZ/good/GOOD20230722204932383882.jpg,good,0,0.0470000000022992,4.147792998477907,7.879599957741735,6.3853470437016195,7.720076064372694,0.20462116072037753,0.18957336824484405,0.19771895905474632,0.1908476995643584,0.6439211817266323,0.5795484868878874,0.6133425429041431,0.5832604441211766,363.04185692540693,1009.6512190254504,755.5873101191812,987.2132150109421,0.9439767044319405,0.8443460581586526,0.8831681866143519,0.8478012578097474,481.0,534.0,509.0,561.0,763.0,918.0,1074.0,983.0,910.0,953.0,1176.0,1476.0,1602.0,1527.0,1288.0,894.0,948.0,1377.0,1874.0,2060.0,1861.0,1449.0,1019.0,1257.0,1964.0,2845.0,2785.0,3077.0,2418.0,3619.0,18068.0,7632.0,621.0,337.0,235.0
301,CAMERA 4_OZ/good/GOOD20230722204947902543.jpg,good,0,0.06299999999828287,4.136564805057891,7.9150849268112555,6.464442626781774,7.811165498702623,0.20880862795547298,0.19539112424150917,0.2024003328065942,0.1954229133238817,0.6473354881032504,0.5851678381244975,0.6157944904314895,0.5854233470350229,371.8351246926459,1025.9561925555197,769.667457349841,1007.2585484381841,0.9422813608584028,0.8409872573009015,0.8802518095878262,0.8438847404079883,438.0,417.0,445.0,545.0,671.0,827.0,952.0,998.0,971.0,891.0,1090.0,1494.0,1501.0,1521.0,1259.0,982.0,1021.0,1518.0,2028.0,2254.0,1910.0,1567.0,1196.0,1286.0,1934.0,3079.0,2787.0,3048.0,2482.0,4028.0,18969.0,7002.0,882.0,405.0,307.0
302,CAMERA 4_OZ/good/GOOD20230722204955926825.jpg,good,0,0.0470000000022992,4.113300550286766,7.914216290452939,6.440313157279551,7.800107992628082,0.2043228853366166,0.1900740830799483,0.1974969889717324,0.1905847643621085,0.6533191441821603,0.5876365969978805,0.6193492157404885,0.5889867264219563,372.30864067438375,1015.988825110604,756.2043000700987,992.469474474969,0.9414715644956952,0.8405739022787552,0.8808789088895658,0.8442633570964552,531.0,543.0,588.0,669.0,829.0,989.0,1091.0,1082.0,949.0,1097.0,1461.0,1589.0,1603.0,1482.0,1276.0,1040.0,1200.0,1935.0,2107.0,1823.0,1596.0,1506.0,1089.0,1155.0,1633.0,2722.0,2904.0,2920.0,2730.0,3816.0,18071.0,7093.0,680.0,365.0,251.0
303,CAMERA 4_OZ/good/GOOD20230722205003954967.jpg,good,0,0.046999999998661224,4.109120711860384,7.876982310337662,6.485276933862847,7.865913065933958,0.23272901890455455,0.21920019370092644,0.2266677770486877,0.21961323640138045,0.6730735085984506,0.6114759532933057,0.6396941804953219,0.6121574839491123,378.61500995198395,1020.1891279594931,770.6395886889389,1017.1973682665658,0.942221307269888,0.8446203453336598,0.8821660592557506,0.8450761905416411,390.0,402.0,404.0,395.0,510.0,567.0,749.0,808.0,792.0,913.0,1136.0,1165.0,1223.0,1316.0,1206.0,975.0,979.0,1385.0,1395.0,1631.0,1863.0,1783.0,1291.0,1486.0,2404.0,4352.0,3666.0,3783.0,2819.0,3434.0,20825.0,6746.0,791.0,404.0,279.0
304,CAMERA 4_OZ/good/GOOD20230722205011145302.jpg,good,0,0.062000000001717126,4.088069312726781,7.851850547592779,6.425286281841307,7.740535972109433,0.22406770744806084,0.20986278986501272,0.21764981181278686,0.2097728043860857,0.6640461867691353,0.5985754936576442,0.6281383759336939,0.6009266012742168,368.56309565623553,1003.7098637179721,744.996050479071,978.9952459766565,0.9388268084991096,0.8337085105975331,0.8760885333493622,0.8378019626225763,392.0,412.0,385.0,453.0,511.0,658.0,845.0,912.0,796.0,850.0,1033.0,1174.0,1282.0,1356.0,1419.0,1075.0,1196.0,1348.0,1415.0,1600.0,1902.0,2070.0,1482.0,1460.0,2088.0,3726.0,3530.0,3482.0,2623.0,3484.0,20123.0,7434.0,830.0,427.0,268.0
305,CAMERA 4_OZ/good/GOOD20230722205026335992.jpg,good,0,0.046999999998661224,4.0706240487062155,7.859996948034162,6.458985744332554,7.793182378419998,0.22131438425568786,0.2075833472434644,0.2150934590623616,0.20801766683443138,0.6658199986814185,0.6038657497059894,0.6322751687869294,0.60484196349176,362.77276665494674,989.5204540385373,741.5255900911302,974.9149205901757,0.9402929336613041,0.8374035699987391,0.8776798802660593,0.839802590838522,385.0,399.0,369.0,409.0,470.0,576.0,672.0,822.0,787.0,964.0,1077.0,1252.0,1390.0,1284.0,1255.0,1090.0,1077.0,1231.0,1447.0,1529.0,1783.0,1966.0,1419.0,1424.0,2215.0,4430.0,3681.0,3457.0,2754.0,3676.0,19664.0,7434.0,830.0,440.0,287.0
306,CAMERA 4_OZ/good/GOOD20230722205033854874.jpg,good,0,0.06199999999807915,4.094988877180645,7.839208367080712,6.352512269221571,7.653073681491898,0.2095384845921203,0.19475690286201297,0.20303207256620062,0.19541728777912007,0.6511720326917741,0.5849231689013553,0.6174334671639369,0.5863403311511994,361.452253834433,994.878566984741,736.2120121523636,960.5115681233596,0.94403604182872,0.8460569538526199,0.8857446301435853,0.8513691107104462,419.0,424.0,390.0,486.0,606.0,802.0,985.0,941.0,854.0,885.0,1149.0,1371.0,1569.0,1506.0,1292.0,1054.0,987.0,1396.0,1957.0,2175.0,1975.0,1631.0,1212.0,1261.0,2013.0,2825.0,2678.0,2962.0,2462.0,3535.0,18850.0,7998.0,735.0,358.0,270.0
307,CAMERA 4_OZ/good/GOOD20230722205116893991.jpg,good,0,0.0470000000022992,4.469207352768993,8.164137056731068,6.43067305445172,7.9734596377548606,0.20035742663150352,0.18674486436225013,0.19432784182951984,0.18689704903975138,0.6212558553233075,0.5609209235941959,0.5979025965248966,0.5621997064138216,376.5813956211118,1009.9768872298356,738.2486679130529,978.5831249779548,0.9418945152831464,0.8442613819307802,0.8864309525102932,0.8490961115660381,542.0,521.0,518.0,540.0,691.0,911.0,1073.0,1039.0,894.0,957.0,1198.0,1384.0,1669.0,1559.0,1242.0,1071.0,1079.0,1459.0,1739.0,1960.0,1798.0,1589.0,1154.0,1318.0,1727.0,2486.0,2519.0,3012.0,2519.0,3104.0,18083.0,7536.0,751.0,360.0,258.0
308,CAMERA 4_OZ/good/GOOD20230722205137797215.jpg,good,0,0.06299999999828287,4.153986652616722,7.8810672488874784,6.368953026407845,7.74550128534682,0.20599010994942907,0.19152432653962523,0.19943925444718247,0.19208640332134888,0.6491551935954625,0.5861141000033367,0.6178827471230044,0.5882081083735285,372.2144479569009,1014.4190113978908,753.3309768637441,991.3818008944295,0.9421499109386943,0.842558327702399,0.8826439361789848,0.8461293505793483,425.0,438.0,488.0,564.0,759.0,970.0,1115.0,1066.0,983.0,937.0,1092.0,1329.0,1409.0,1408.0,1252.0,1055.0,1195.0,1523.0,1862.0,2142.0,1949.0,1496.0,1032.0,1183.0,1921.0,2996.0,3065.0,2931.0,2452.0,3624.0,18393.0,7702.0,728.0,319.0,251.0
309,CAMERA 4_OZ/good/GOOD20230722205145116686.jpg,good,0,0.0470000000022992,4.132595714787461,7.887323778333065,6.467328815143477,7.81792677630236,0.2131078127460397,0.19977077592771347,0.20705459807926999,0.1997405495683649,0.6573900480644885,0.592182122289597,0.6225190551960261,0.5941583617792263,381.5376302540565,1006.9745513023337,749.712502921232,996.4198917725747,0.9400474215901755,0.8421021561572248,0.8819741969357819,0.843756788591179,448.0,395.0,385.0,417.0,480.0,686.0,849.0,1007.0,878.0,887.0,1077.0,1251.0,1298.0,1487.0,1320.0,1094.0,1088.0,1389.0,1678.0,1913.0,2133.0,2064.0,1316.0,1509.0,2201.0,3893.0,3373.0,3431.0,2543.0,3571.0,19169.0,7043.0,906.0,384.0,278.0
310,CAMERA 4_OZ/good/GOOD20230722205152446801.jpg,good,0,0.046999999998661224,4.1113101510360925,7.970395933842483,6.501554101425373,7.8849408975124025,0.19237393576322312,0.17993122128232575,0.1881933392375973,0.18087479601050188,0.6511289997394741,0.5876092356192597,0.6203801004695293,0.5895866506658838,365.2344104905657,1036.041295441975,777.026045805087,1014.2558720991402,0.9435677033194103,0.8402912852308939,0.8797410283078314,0.8436493882439697,466.0,513.0,535.0,533.0,712.0,913.0,945.0,982.0,969.0,1035.0,1334.0,1503.0,1742.0,1744.0,1419.0,1064.0,1220.0,1765.0,2127.0,2314.0,1901.0,1671.0,1104.0,1464.0,1594.0,3337.0,3285.0,2871.0,2695.0,3723.0,17113.0,7027.0,880.0,413.0,246.0
311,CAMERA 4_OZ/good/GOOD20230722205200058842.jpg,good,0,0.0470000000022992,4.078199274089657,7.886372973670651,6.489612058892052,7.800859245694705,0.21324691370169782,0.19929261435682127,0.20701885291082878,0.1992348608072887,0.6602903446684848,0.5976913786975178,0.628368389872091,0.5987443887680033,363.73884791007015,1020.5605991242882,768.8458868894531,999.6282823302606,0.9414430139916213,0.8359867338492768,0.875958388509937,0.8393501620305632,378.0,394.0,424.0,466.0,522.0,726.0,848.0,937.0,930.0,992.0,1116.0,1295.0,1511.0,1448.0,1346.0,1090.0,1134.0,1444.0,1832.0,1845.0,2129.0,1929.0,1317.0,1412.0,2106.0,3650.0,3153.0,3159.0,2607.0,3738.0,19130.0,7200.0,780.0,413.0,314.0
312,CAMERA 4_OZ/good/GOOD20230722205207800232.jpg,good,0,0.046999999998661224,4.036951176677163,7.893944195982876,6.500490768870995,7.8721226420628225,0.23601130274803148,0.222386959050561,0.22983897648287432,0.22233883878080168,0.6725892911233929,0.6101619974870143,0.6381244150046437,0.6107497634704284,372.9826249853547,1044.9139815238284,796.5301238607026,1041.212475496205,0.944068654186435,0.8435278626554064,0.8802648300856409,0.84408171589027,312.0,337.0,369.0,351.0,486.0,527.0,658.0,706.0,751.0,846.0,1120.0,1239.0,1262.0,1221.0,1158.0,949.0,1076.0,1361.0,1558.0,1615.0,1739.0,1663.0,1264.0,1491.0,2637.0,4410.0,3881.0,3232.0,2694.0,3400.0,21024.0,7045.0,728.0,351.0,253.0
313,CAMERA 4_OZ/good/GOOD20230722205215516403.jpg,good,0,0.06199999999807915,4.1151855754595115,7.964104189409368,6.53627015657844,7.875186345975208,0.21421181121140812,0.20058320539546648,0.20853289283921647,0.20089048484858552,0.6558692654691403,0.5914820113629271,0.6222033362080673,0.593010344014408,362.1402646060068,1020.6660797501804,774.9251694321026,1003.0879670387452,0.9418144526471115,0.836295634389332,0.8752269913811477,0.8391137892574994,409.0,405.0,414.0,437.0,504.0,783.0,924.0,934.0,859.0,920.0,979.0,1253.0,1379.0,1443.0,1409.0,1062.0,1039.0,1249.0,1382.0,1640.0,1870.0,1923.0,1443.0,1483.0,2353.0,3940.0,3590.0,3262.0,2661.0,3520.0,19207.0,7308.0,854.0,434.0,309.0
314,CAMERA 4_OZ/good/GOOD20230722205223086634.jpg,good,0,0.0470000000022992,4.168692190609926,7.904520430561656,6.543736854405015,7.938420725193684,0.2305384526833556,0.21738198757244837,0.2243817075427232,0.2175294304074228,0.6650780745195259,0.6085960357616125,0.634978122696803,0.6071625560674382,378.1070834796733,1037.1992816142258,793.0163239074484,1043.8970078998673,0.9424721974951449,0.8424862085669664,0.8790966861105053,0.8414693310257992,325.0,363.0,358.0,440.0,533.0,657.0,740.0,749.0,714.0,873.0,1006.0,1205.0,1224.0,1207.0,1216.0,1078.0,1049.0,1384.0,1546.0,1698.0,1668.0,1654.0,1348.0,1543.0,2516.0,4219.0,3685.0,3954.0,3178.0,3713.0,20653.0,6310.0,874.0,415.0,345.0
