number,Filename,category,class,duration,Histogram 245,Histogram 246,Histogram 247,Histogram 248,Histogram 249,Histogram 250,Histogram 251,Histogram 252,Histogram 253,Histogram 254
214,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1190.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79475
215,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1191.png,good,0,0.0,0,0,0,0,0,0,0,0,0,80093
216,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1192.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,79466
217,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1193.png,good,0,0.0,0,0,0,0,0,0,0,0,0,80202
218,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1194.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79714
219,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1195.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79712
220,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1196.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79381
221,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1197.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,79477
222,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1198.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79592
223,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1199.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79235
224,CAMERA 4_OZ/good_cropped_png/OZ_Cropped12.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79854
225,CAMERA 4_OZ/good_cropped_png/OZ_Cropped120.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79843
226,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1200.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79645
227,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1201.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,79556
228,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1202.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79359
229,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1203.png,good,0,0.0,0,0,0,0,0,0,0,0,0,80129
230,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1204.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79418
231,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1205.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79814
232,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1206.png,good,0,0.01600000000325963,0,0,0,0,0,0,0,0,0,79491
233,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1207.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79362
234,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1208.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79897
235,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1209.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79516
236,CAMERA 4_OZ/good_cropped_png/OZ_Cropped121.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79886
237,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1210.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,79576
238,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1211.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79682
239,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1212.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79297
240,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1213.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79445
241,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1214.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79663
242,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1215.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,79851
243,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1216.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79573
244,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1217.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79441
245,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1218.png,good,0,0.0,0,0,0,0,0,0,0,0,0,80270
246,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1219.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79581
247,CAMERA 4_OZ/good_cropped_png/OZ_Cropped122.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,79823
248,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1220.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79792
249,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1221.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79386
250,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1222.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79631
251,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1223.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79353
252,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1224.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,79376
253,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1225.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79440
254,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1226.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79384
255,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1227.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79311
256,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1228.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79553
257,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1229.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,79567
258,CAMERA 4_OZ/good_cropped_png/OZ_Cropped123.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79526
259,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1230.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79610
260,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1231.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79492
261,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1232.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,79392
262,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1233.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79671
263,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1234.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79411
264,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1235.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79765
265,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1236.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79548
266,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1237.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,80099
267,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1238.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79230
268,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1239.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79459
269,CAMERA 4_OZ/good_cropped_png/OZ_Cropped124.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79758
270,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1240.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79256
271,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1241.png,good,0,0.01600000000325963,0,0,0,0,0,0,0,0,0,79603
272,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1242.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79420
273,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1243.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79755
274,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1244.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79358
275,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1245.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79219
276,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1246.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,79702
277,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1247.png,good,0,0.0,0,0,0,0,0,0,0,0,0,80286
278,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1248.png,good,0,0.0,0,0,0,0,0,0,0,0,0,80014
279,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1249.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79334
280,CAMERA 4_OZ/good_cropped_png/OZ_Cropped125.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79627
281,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1250.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,79448
282,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1251.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79380
283,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1252.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79524
284,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1253.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79427
285,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1254.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79426
286,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1255.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79493
287,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1256.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79386
288,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1257.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79405
289,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1258.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79373
290,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1259.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,79270
291,CAMERA 4_OZ/good_cropped_png/OZ_Cropped126.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79704
292,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1260.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79308
293,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1261.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79469
294,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1262.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79432
295,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1263.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,79430
296,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1264.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79440
297,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1265.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79421
298,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1266.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79440
299,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1267.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79786
300,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1268.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79413
301,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1269.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79385
302,CAMERA 4_OZ/good_cropped_png/OZ_Cropped127.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79406
303,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1270.png,good,0,0.0,0,0,0,0,0,0,0,0,0,80240
304,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1271.png,good,0,0.0,0,0,0,0,0,0,0,0,0,80111
305,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1272.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,79863
306,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1273.png,good,0,0.0,0,0,0,0,0,0,0,0,0,80209
307,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1274.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79782
308,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1275.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79817
309,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1276.png,good,0,0.01600000000325963,0,0,0,0,0,0,0,0,0,79812
310,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1277.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79869
311,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1278.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79749
312,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1279.png,good,0,0.0,0,0,0,0,0,0,0,0,0,80000
313,CAMERA 4_OZ/good_cropped_png/OZ_Cropped128.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79686
314,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1280.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,79915
315,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1281.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79742
316,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1282.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79803
317,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1283.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79804
318,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1284.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79857
319,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1285.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,79918
320,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1286.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79909
321,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1287.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79879
322,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1288.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79825
323,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1289.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79947
324,CAMERA 4_OZ/good_cropped_png/OZ_Cropped129.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,79478
325,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1290.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79895
326,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1291.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79937
327,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1292.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79903
328,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1293.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,79673
329,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1294.png,good,0,0.0,0,0,0,0,0,0,0,0,0,80225
330,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1295.png,good,0,0.0,0,0,0,0,0,0,0,0,0,80319
331,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1296.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79754
332,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1297.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79670
333,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1298.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,79907
334,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1299.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79944
335,CAMERA 4_OZ/good_cropped_png/OZ_Cropped13.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79933
336,CAMERA 4_OZ/good_cropped_png/OZ_Cropped130.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79776
337,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1300.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,79884
338,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1301.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79804
339,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1302.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79772
340,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1303.png,good,0,0.0,0,0,0,0,0,0,0,0,0,80090
341,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1304.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79818
342,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1305.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,79793
343,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1306.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79812
344,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1307.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79691
345,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1308.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79884
346,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1309.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79762
347,CAMERA 4_OZ/good_cropped_png/OZ_Cropped131.png,good,0,0.01600000000325963,0,0,0,0,0,0,0,0,0,79791
348,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1310.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79997
349,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1311.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79899
350,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1312.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79754
351,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1313.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,79761
352,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1314.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79787
353,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1315.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79693
354,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1316.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79849
355,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1317.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79471
356,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1318.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,79681
357,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1319.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79750
358,CAMERA 4_OZ/good_cropped_png/OZ_Cropped132.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79765
359,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1320.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79813
360,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1321.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79270
361,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1322.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,79686
362,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1323.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79868
363,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1324.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79294
364,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1325.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79271
365,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1326.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,79224
366,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1327.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79402
367,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1328.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79545
368,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1329.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79061
369,CAMERA 4_OZ/good_cropped_png/OZ_Cropped133.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,79611
370,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1330.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79234
371,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1331.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79042
372,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1332.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79625
373,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1333.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79595
374,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1334.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,79354
375,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1335.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79309
376,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1336.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79310
377,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1337.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79886
378,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1338.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,79187
379,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1339.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79646
380,CAMERA 4_OZ/good_cropped_png/OZ_Cropped134.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79693
381,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1340.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79154
382,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1341.png,good,0,0.01600000000325963,0,0,0,0,0,0,0,0,0,79277
383,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1342.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79293
384,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1343.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79491
385,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1344.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79288
386,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1345.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79488
387,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1346.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,79305
388,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1347.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79242
389,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1348.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79302
390,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1349.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,79329
391,CAMERA 4_OZ/good_cropped_png/OZ_Cropped135.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79794
392,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1350.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79347
393,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1351.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79315
394,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1352.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79341
395,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1353.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,79259
396,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1354.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79401
397,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1355.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79208
398,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1356.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,79375
399,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1357.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79226
400,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1358.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79288
401,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1359.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79108
402,CAMERA 4_OZ/good_cropped_png/OZ_Cropped136.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79739
403,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1360.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79186
404,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1361.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79268
405,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1362.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,79133
406,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1363.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79125
407,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1364.png,good,0,0.0,0,0,0,0,0,0,0,0,0,78908
408,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1365.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79371
409,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1366.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79145
410,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1367.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79295
411,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1368.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79212
412,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1369.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79287
413,CAMERA 4_OZ/good_cropped_png/OZ_Cropped137.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79579
414,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1370.png,good,0,0.01600000000325963,0,0,0,0,0,0,0,0,0,79197
415,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1371.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79135
416,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1372.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79173
417,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1373.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79268
418,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1374.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,79857
419,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1375.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79889
420,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1376.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79852
421,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1377.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79697
422,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1378.png,good,0,0.014999999999417923,0,0,0,0,0,0,0,0,0,79654
423,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1379.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79099
424,CAMERA 4_OZ/good_cropped_png/OZ_Cropped138.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79434
425,CAMERA 4_OZ/good_cropped_png/OZ_Cropped1380.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79745
426,CAMERA 4_OZ/good_cropped_png/OZ_Cropped139.png,good,0,0.01599999999962165,0,0,0,0,0,0,0,0,0,79570
427,CAMERA 4_OZ/good_cropped_png/OZ_Cropped14.png,good,0,0.0,0,0,0,0,0,0,0,0,0,79913
